Agenus	keyPerson	Garo_H._Armen	o
MetLife	keyPerson	C._Robert_Henrikson	o
SunTrust_Banks	keyPerson	James_M._Wells,_III	o
Toyota	keyPerson	Hiroshi_Okuda	o
U.S._Century_Bank	keyPerson	Octavio_Hernández	o
UGI_Corporation	keyPerson	Lon_R._Greenberg	o
Valero_Energy	keyPerson	William_R._Klesse	o
Accenture	keyPerson	Ashok_Vemuri	x
ACE_Limited	keyPerson	Walter_Kwok	x
Aditya_Birla_Group	keyPerson	C._Robert_Henrikson	x
Agenus	keyPerson	Mitchell_Baker	x
Agenus	keyPerson	Lowell_McAdam	x
Agenus	keyPerson	James_M._Wells,_III	x
Agenus	keyPerson	Dick_Costolo	x
Agenus	keyPerson	Stephen_K._Gunn	x
Alliance_Boots	keyPerson	David_Thodey	x
Alcatel-Lucent	keyPerson	Syed_B._Ali	x
Advanced_Micro_Devices	keyPerson	Vittorio_Colao	x
Advanced_Micro_Devices	keyPerson	Chua_Sock_Koong	x
American_Airlines_Group	keyPerson	Francisco_González_(banker)	x
ArcelorMittal	keyPerson	Richard_Carrión	x
ArcelorMittal	keyPerson	Mitchell_Baker	x
ArcelorMittal	keyPerson	Richard_Notebaert	x
Banco_Bilbao_Vizcaya_Argentaria	keyPerson	Ben_van_Beurden	x
Banco_Bilbao_Vizcaya_Argentaria	keyPerson	Syed_B._Ali	x
Banco_Bilbao_Vizcaya_Argentaria	keyPerson	Terry_Gou	x
Barclays	keyPerson	Stephen_K._Gunn	x
Best_Buy	keyPerson	Ross_McEwan	x
Best_Buy	keyPerson	Steve_Siegel	x
BHP_Billiton	keyPerson	James_M._Wells,_III	x
BMW	keyPerson	Dick_Costolo	x
BMW	keyPerson	Walter_Kwok	x
Canonical_(company)	keyPerson	Scott_Etzler	x
Canonical_(company)	keyPerson	Grandhi_Mallikarjuna_Rao	x
Citigroup	keyPerson	Ashok_Vemuri	x
Comcast	keyPerson	Vishal_Sikka	x
ConAgra_Foods	keyPerson	Satoru_Iwata	x
Crown_Worldwide_Group	keyPerson	Ben_van_Beurden	x
Crown_Worldwide_Group	keyPerson	Antony_Jenkins	x
Crown_Worldwide_Group	keyPerson	Mukesh_Ambani	x
Crown_Worldwide_Group	keyPerson	Jay_Z	x
Crown_Worldwide_Group	keyPerson	Sergio_Ermotti	x
Daimler_AG	keyPerson	Dick_Costolo	x
Deutsche_Bank	keyPerson	Mickey_Drexler	x
Deutsche_Bank	keyPerson	Mickey_Drexler	x
Deutsche_Post	keyPerson	Grandhi_Mallikarjuna_Rao	x
DineEquity	keyPerson	Marillyn_Hewson	x
DineEquity	keyPerson	Vishal_Sikka	x
Airbus_Group	keyPerson	C._Robert_Henrikson	x
Electronic_Arts	keyPerson	Hiroshi_Okuda	x
Ericsson	keyPerson	Madhusudhan_Rao_Lagadapati	x
Foxconn	keyPerson	James_P._Gorman	x
Foxconn	keyPerson	Jonathan_I._Schwartz	x
Foxconn	keyPerson	Stuart_Gulliver	x
FUBU	keyPerson	Donato_A._Montanaro	x
FUBU	keyPerson	Gordon_Nixon	x
General_Electric	keyPerson	Donato_A._Montanaro	x
Gerdau	keyPerson	Mikael_Ohlsson	x
Gerdau	keyPerson	Chua_Sock_Koong	x
GlaxoSmithKline	keyPerson	Satya_Nadella	x
Goldman_Sachs	keyPerson	Steve_Siegel	x
GMA_Network	keyPerson	C._Robert_Henrikson	x
GMR_Group	keyPerson	Stephen_K._Gunn	x
GMR_Group	keyPerson	Norbert_Reithofer	x
GVK_(conglomerate)	keyPerson	Richard_Carrión	x
Mossy_Oak	keyPerson	Mikael_Ohlsson	x
Mossy_Oak	keyPerson	Phebe_Novakovic	x
Mossy_Oak	keyPerson	Gordon_Nixon	x
Hindalco_Industries	keyPerson	C._Robert_Henrikson	x
Honeywell	keyPerson	Walter_Kwok	x
HSBC	keyPerson	Gregory_Wasson	x
IGATE	keyPerson	Kazuo_Hirai	x
IGATE	keyPerson	Lakshmi_Mittal	x
IGATE	keyPerson	Daniel_Vasella	x
IKEA	keyPerson	Hubert_Joly	x
IKEA	keyPerson	Kushal_Pal_Singh	x
Infosys	keyPerson	Robert_Noel_(businessman)	x
Intel	keyPerson	Octavio_Hernández	x
InterCall	keyPerson	Gunupati_Venkata_Krishna_Reddy	x
InterCall	keyPerson	Grandhi_Mallikarjuna_Rao	x
InterCall	keyPerson	Syed_B._Ali	x
Kaplan,_Inc.	keyPerson	Ashok_Vemuri	x
Kingdom_Holding_Company	keyPerson	Madhusudhan_Rao_Lagadapati	x
Kingdom_Holding_Company	keyPerson	Tim_Armstrong_(executive)	x
Land_Securities	keyPerson	Andrew_S._Rosen	x
Land_Securities	keyPerson	Alan_Joyce_(executive)	x
Land_Securities	keyPerson	Walter_Kwok	x
Lanco_Infratech	keyPerson	Norbert_Reithofer	x
Lanco_Infratech	keyPerson	Glenn_Tilton	x
Lanco_Infratech	keyPerson	Jane_Silber	x
Lanco_Infratech	keyPerson	John_Thain	x
Lanco_Infratech	keyPerson	Phebe_Novakovic	x
Las_Vegas_Sands	keyPerson	Anant_Gupta	x
Lockheed_Martin	keyPerson	Grandhi_Mallikarjuna_Rao	x
Manchester_United_F.C.	keyPerson	Krishnakumar_Natarajan	x
MGA_Entertainment	keyPerson	Octavio_Hernández	x
MGA_Entertainment	keyPerson	David_Gill_(executive)	x
Mile_High_Comics	keyPerson	Stefano_Pessina	x
Mile_High_Comics	keyPerson	David_Gill_(executive)	x
Mindtree	keyPerson	Walter_Kwok	x
Mindtree	keyPerson	Gregg_Steinhafel	x
Mindtree	keyPerson	Marillyn_Hewson	x
Morgan_Stanley	keyPerson	Syed_B._Ali	x
Motorola	keyPerson	Ben_van_Beurden	x
Motorola	keyPerson	Philip_Clarke_(businessman)	x
Mozilla	keyPerson	Anant_Gupta	x
Mozilla	keyPerson	Satya_Prabhakar	x
Mozilla	keyPerson	Dilip_Shanghvi	x
Nation_Media_Group	keyPerson	Scott_Davis_(businessman)	x
National_Amusements	keyPerson	James_E._Thompson	x
NBCUniversal	keyPerson	Tom_L._Ward	x
NBCUniversal	keyPerson	Walter_Kwok	x
NIIT	keyPerson	Mel_Karmazin	x
NIIT	keyPerson	Ross_McEwan	x
Nortel	keyPerson	Mickey_Drexler	x
Novartis	keyPerson	Carlos_Ghosn	x
Global_Telecom_Holding	keyPerson	Mikael_Ohlsson	x
Outback_Steakhouse	keyPerson	Tom_L._Ward	x
Pfizer	keyPerson	Al-Waleed_bin_Talal	x
Pfizer	keyPerson	Andrew_S._Rosen	x
Pfizer	keyPerson	Alan_Joyce_(executive)	x
Pizza_Hut	keyPerson	Ian_King_(BAE_Systems)	x
Popular,_Inc.	keyPerson	Hiroshi_Okuda	x
Prudential_Financial	keyPerson	Steve_Siegel	x
Qantas	keyPerson	Octavio_Hernández	x
Qantas	keyPerson	Scott_Davis_(businessman)	x
Qantas	keyPerson	David_Gill_(executive)	x
Qantas	keyPerson	Stephen_J._Luczo	x
Qwest	keyPerson	Sergio_Ermotti	x
Qwest	keyPerson	Al-Waleed_bin_Talal	x
Reliance_Anil_Dhirubhai_Ambani_Group	keyPerson	Richard_Carrión	x
Rocawear	keyPerson	William_R._Klesse	x
Rocawear	keyPerson	Stephen_K._Gunn	x
Rocawear	keyPerson	Glenn_Tilton	x
Ahold	keyPerson	Lon_R._Greenberg	x
The_Royal_Bank_of_Scotland	keyPerson	Marillyn_Hewson	x
The_Royal_Bank_of_Scotland	keyPerson	Rupert_Murdoch	x
The_Royal_Bank_of_Scotland	keyPerson	Mike_S._Zafirovski	x
The_Royal_Bank_of_Scotland	keyPerson	Satoru_Iwata	x
Royal_Dutch_Shell	keyPerson	Jeff_Bezos	x
Royal_Dutch_Shell	keyPerson	Lon_R._Greenberg	x
Royal_Dutch_Shell	keyPerson	Syed_B._Ali	x
Saab_Automobile	keyPerson	Vittorio_Colao	x
Saab_Automobile	keyPerson	Robert_Noel_(businessman)	x
SandRidge_Energy	keyPerson	Vittorio_Colao	x
Samsung	keyPerson	Walter_Kwok	x
SAS_Institute	keyPerson	Stuart_Gulliver	x
SAS_Institute	keyPerson	James_M._Wells,_III	x
SAS_Institute	keyPerson	Satya_Nadella	x
Sbarro	keyPerson	Terry_Gou	x
Sbarro	keyPerson	Grandhi_Mallikarjuna_Rao	x
Sbarro	keyPerson	Dilip_Shanghvi	x
Scottrade	keyPerson	Martin_Winterkorn	x
Scottrade	keyPerson	Steve_Siegel	x
Seagate_Technology	keyPerson	Donato_A._Montanaro	x
Seagate_Technology	keyPerson	Gunupati_Venkata_Krishna_Reddy	x
Seagate_Technology	keyPerson	Hubert_Joly	x
Sleep_Country_Canada	keyPerson	Satya_Nadella	x
Sleep_Country_Canada	keyPerson	Mickey_Drexler	x
Southwest_Airlines	keyPerson	Grandhi_Mallikarjuna_Rao	x
Southwest_Airlines	keyPerson	Steve_Siegel	x
Sonic_Drive-In	keyPerson	Donato_A._Montanaro	x
Sony	keyPerson	James_E._Thompson	x
Sony_Computer_Entertainment	keyPerson	Jeff_Bezos	x
Statoil	keyPerson	Muhtar_Kent	x
Sun_Hung_Kai_Properties	keyPerson	Toxey_Haas	x
Sun_Pharmaceutical	keyPerson	Richard_Notebaert	x
Sun_Pharmaceutical	keyPerson	Tom_L._Ward	x
Sulekha	keyPerson	Hiroshi_Okuda	x
Syntel	keyPerson	Scott_Etzler	x
Syntel	keyPerson	Octavio_Hernández	x
Telefónica	keyPerson	Garo_H._Armen	x
Temasek_Holdings	keyPerson	Dick_Costolo	x
Tesco	keyPerson	Andrew_S._Rosen	x
Tesco	keyPerson	Kevin_Johnson_(executive)	x
Tesco	keyPerson	Brian_Moynihan	x
Tesco	keyPerson	James_E._Thompson	x
TJX_Companies	keyPerson	Vishal_Sikka	x
TJX_Companies	keyPerson	Juergen_Fitschen	x
Tracinda	keyPerson	Gunupati_Venkata_Krishna_Reddy	x
The_Siegel_Group	keyPerson	Rich_Lesser	x
The_Siegel_Group	keyPerson	Al-Waleed_bin_Talal	x
The_Siegel_Group	keyPerson	Diego_Della_Valle	x
TradeKing	keyPerson	Andrew_Witty	x
TradeKing	keyPerson	William_R._Klesse	x
TradeKing	keyPerson	Philip_Clarke_(businessman)	x
UAL_Corporation	keyPerson	Vittorio_Colao	x
UBS	keyPerson	James_M._Wells,_III	x
U.S._Century_Bank	keyPerson	Alan_Joyce_(executive)	x
U.S._Century_Bank	keyPerson	Andrew_Mackenzie_(businessman)	x
UGI_Corporation	keyPerson	Ben_van_Beurden	x
Valero_Energy	keyPerson	T_K_Kurien	x
Valero_Energy	keyPerson	Ho_Ching	x
Viacom	keyPerson	James_E._Thompson	x
Vodafone	keyPerson	Donato_A._Montanaro	x
Volkswagen	keyPerson	Naguib_Sawiris	x
Volkswagen	keyPerson	Rich_Lesser	x
Walgreens	keyPerson	Ross_McEwan	x
Washington_Mutual	keyPerson	Ho_Ching	x
Washington_Mutual	keyPerson	Antony_Jenkins	x
Winn-Dixie	keyPerson	Terry_Gou	x
Winn-Dixie	keyPerson	Ben_van_Beurden	x
Winn-Dixie	keyPerson	James_M._Wells,_III	x
Wipro	keyPerson	Scott_Etzler	x
Washington	capital	Annapolis,_Maryland	x
